; VT(R)-1: BANGKOK CITY
N012.03.00.001 E099.33.00.011 N012.08.00.000 E100.03.00.011 Danger
N012.08.00.000 E100.03.00.011 N011.47.00.002 E099.50.00.009 Danger
N011.47.00.002 E099.50.00.009 N011.29.00.001 E099.37.59.993 Danger
N011.29.00.001 E099.37.59.993 N011.00.00.000 E099.31.59.998 Danger
N011.00.00.000 E099.31.59.998 N011.00.00.000 E099.07.00.007 Danger
N011.00.00.000 E099.07.00.007 N011.02.02.000 E099.09.34.997 Danger
N011.02.02.000 E099.09.34.997 N011.05.21.000 E099.11.42.988 Danger
N011.05.21.000 E099.11.42.988 N011.10.42.000 E099.16.01.002 Danger
N011.10.42.000 E099.16.01.002 N011.15.19.999 E099.18.23.989 Danger
N011.15.19.999 E099.18.23.989 N011.20.05.001 E099.21.02.000 Danger
N011.20.05.001 E099.21.02.000 N011.22.54.002 E099.23.55.995 Danger
N011.22.54.002 E099.23.55.995 N011.27.00.998 E099.24.22.006 Danger
N011.27.00.998 E099.24.22.006 N011.30.55.000 E099.27.59.013 Danger
N011.30.55.000 E099.27.59.013 N011.36.02.999 E099.27.48.988 Danger
N011.36.02.999 E099.27.48.988 N011.37.30.000 E099.30.36.008 Danger
N011.37.30.000 E099.30.36.008 N011.37.51.001 E099.29.38.989 Danger
N011.37.51.001 E099.29.38.989 N011.38.03.999 E099.33.47.005 Danger
N011.38.03.999 E099.33.47.005 N011.43.28.999 E099.37.44.008 Danger
N011.43.28.999 E099.37.44.008 N011.49.46.002 E099.39.24.011 Danger
N011.49.46.002 E099.39.24.011 N011.49.57.002 E099.38.09.990 Danger
N011.49.57.002 E099.38.09.990 N011.52.23.000 E099.35.18.988 Danger
N011.52.23.000 E099.35.18.988 N011.54.43.999 E099.34.45.013 Danger
N011.54.43.999 E099.34.45.013 N011.57.21.999 E099.35.54.996 Danger
N011.57.21.999 E099.35.54.996 N011.59.57.998 E099.35.37.006 Danger
N011.59.57.998 E099.35.37.006 N012.01.09.001 E099.32.53.007 Danger
N012.01.09.001 E099.32.53.007 N012.03.40.001 E099.32.39.988 Danger
N012.03.40.001 E099.32.39.988 N012.08.00.000 E099.33.00.011 Danger
; VT(P)-36: KHAO SOIDAO TAI
N013.13.18.081 E102.12.50.032 N013.12.43.114 E102.17.22.493 Prohibited
N013.12.43.114 E102.17.22.493 N013.11.00.601 E102.21.36.387 Prohibited
N013.11.00.601 E102.21.36.387 N013.08.17.547 E102.25.14.355 Prohibited
N013.08.17.547 E102.25.14.355 N013.04.45.099 E102.28.01.348 Prohibited
N013.04.45.099 E102.28.01.348 N013.00.37.762 E102.29.46.267 Prohibited
N013.00.37.762 E102.29.46.267 N012.56.12.415 E102.30.21.753 Prohibited
N012.56.12.415 E102.30.21.753 N012.51.47.143 E102.29.45.608 Prohibited
N012.51.47.143 E102.29.45.608 N012.47.40.019 E102.28.00.359 Prohibited
N012.47.40.019 E102.28.00.359 N012.44.07.863 E102.25.13.147 Prohibited
N012.44.07.863 E102.25.13.147 N012.41.25.104 E102.21.35.398 Prohibited
N012.41.25.104 E102.21.35.398 N012.39.42.804 E102.17.21.943 Prohibited
N012.39.42.804 E102.17.21.943 N012.39.07.916 E102.12.50.032 Prohibited
N012.39.07.916 E102.12.50.032 N012.39.08.468 E102.12.50.004 Prohibited
N012.39.08.468 E102.12.50.004 N013.13.18.081 E102.12.50.032 Prohibited
; VT(P)-37: KHAO KHLONG OA
N012.44.15.420 E102.26.27.250 N012.24.21.858 E102.46.42.283 Prohibited
N012.24.21.858 E102.46.42.283 N012.22.08.783 E102.43.43.315 Prohibited
N012.22.08.783 E102.43.43.315 N012.20.45.438 E102.40.15.344 Prohibited
N012.20.45.438 E102.40.15.344 N012.20.17.488 E102.36.32.212 Prohibited
N012.20.17.488 E102.36.32.212 N012.20.46.835 E102.32.49.409 Prohibited
N012.20.46.835 E102.32.49.409 N012.22.11.485 E102.29.21.877 Prohibited
N012.22.11.485 E102.29.21.877 N012.24.25.683 E102.26.23.789 Prohibited
N012.24.25.683 E102.26.23.789 N012.27.20.300 E102.24.07.339 Prohibited
N012.27.20.300 E102.24.07.339 N012.30.43.458 E102.22.41.646 Prohibited
N012.30.43.458 E102.22.41.646 N012.34.21.324 E102.22.12.861 Prohibited
N012.34.21.324 E102.22.12.861 N012.37.59.055 E102.22.42.744 Prohibited
N012.37.59.055 E102.22.42.744 N012.41.21.812 E102.24.09.426 Prohibited
N012.41.21.812 E102.24.09.426 N012.44.15.749 E102.26.26.865 Prohibited
N012.44.15.749 E102.26.26.865 N012.44.15.420 E102.26.27.250 Prohibited
; VT(P)-38: KO CHANG-KO KHUD
N012.17.37.001 E102.14.23.992 N012.09.45.001 E102.34.31.994 Prohibited
N012.09.45.001 E102.34.31.994 N011.46.29.999 E102.53.23.998 Prohibited
N011.46.29.999 E102.53.23.998 N011.38.00.000 E102.55.30.011 Prohibited
N011.38.00.000 E102.55.30.011 N011.30.00.000 E102.30.00.000 Prohibited
N011.30.00.000 E102.30.00.000 N012.00.00.000 E102.11.00.004 Prohibited
N012.00.00.000 E102.11.00.004 N012.17.37.001 E102.14.23.992 Prohibited
; VT(P)-4: MUANG KOM
N015.07.00.000 E100.50.00.009 N015.07.00.000 E100.58.59.987 Prohibited
N015.07.00.000 E100.58.59.987 N014.55.00.001 E100.58.59.987 Prohibited
N014.55.00.001 E100.58.59.987 N014.55.00.001 E100.50.00.009 Prohibited
N014.55.00.001 E100.50.00.009 N015.07.00.000 E100.50.00.009 Prohibited
; VT(D)-40: KABIN BURI/WATTANA NAKHON, PRA
N013.59.00.001 E101.37.59.993 N013.59.00.001 E102.20.00.009 Danger
N013.59.00.001 E102.20.00.009 N013.30.00.000 E102.20.00.009 Danger
N013.30.00.000 E102.20.00.009 N013.30.00.000 E101.18.59.996 Danger
N013.30.00.000 E101.18.59.996 N013.59.00.001 E101.37.59.993 Danger
; VT(D)-40: KABIN BURI/WATTANA NAKHON, PRA
N013.59.00.001 E101.37.59.993 N013.59.00.001 E102.20.00.009 Danger
N013.59.00.001 E102.20.00.009 N013.30.00.000 E102.20.00.009 Danger
N013.30.00.000 E102.20.00.009 N013.30.00.000 E101.18.59.996 Danger
N013.30.00.000 E101.18.59.996 N013.59.00.001 E101.37.59.993 Danger
; VT(D)-41: MAE RIM CHIANG MAI
N020.26.33.162 E099.54.00.005 N018.46.59.998 E099.54.00.005 Danger
N018.46.59.998 E099.54.00.005 N018.46.59.984 E099.08.42.729 Danger
N018.46.59.984 E099.08.42.729 N018.49.32.921 E099.08.08.232 Danger
N018.49.32.921 E099.08.08.232 N018.51.52.173 E099.06.52.976 Danger
N018.51.52.173 E099.06.52.976 N018.53.48.250 E099.05.02.234 Danger
N018.53.48.250 E099.05.02.234 N018.55.13.216 E099.02.43.477 Danger
N018.55.13.216 E099.02.43.477 N018.56.01.267 E099.00.06.042 Danger
N018.56.01.267 E099.00.06.042 N018.56.11.079 E098.58.12.004 Danger
N018.56.11.079 E098.58.12.004 N018.55.50.645 E098.55.28.088 Danger
N018.55.50.645 E098.55.28.088 N018.55.27.155 E098.54.14.041 Danger
N018.55.27.155 E098.54.14.041 N018.55.29.688 E098.54.12.997 Danger
N018.55.29.688 E098.54.12.997 N019.17.59.997 E098.41.59.989 Danger
N019.17.59.997 E098.41.59.989 N019.45.26.058 E098.41.59.989 Danger
N019.45.26.058 E098.41.59.989 N019.45.37.299 E098.42.37.205 Danger
N019.45.37.299 E098.42.37.205 N019.45.39.997 E098.43.15.602 Danger
N019.45.39.997 E098.43.15.602 N019.45.23.600 E098.43.59.108 Danger
N019.45.23.600 E098.43.59.108 N019.45.17.200 E098.44.43.493 Danger
N019.45.17.200 E098.44.43.493 N019.45.23.497 E098.45.00.192 Danger
N019.45.23.497 E098.45.00.192 N019.45.19.302 E098.46.01.304 Danger
N019.45.19.302 E098.46.01.304 N019.45.27.699 E098.46.42.502 Danger
N019.45.27.699 E098.46.42.502 N019.45.48.100 E098.47.02.992 Danger
N019.45.48.100 E098.47.02.992 N019.46.05.101 E098.47.27.711 Danger
N019.46.05.101 E098.47.27.711 N019.46.29.099 E098.48.17.891 Danger
N019.46.29.099 E098.48.17.891 N019.47.17.899 E098.49.12.988 Danger
N019.47.17.899 E098.49.12.988 N019.48.35.799 E098.50.01.492 Danger
N019.48.35.799 E098.50.01.492 N019.48.41.402 E098.50.13.000 Danger
N019.48.41.402 E098.50.13.000 N019.48.40.798 E098.50.48.788 Danger
N019.48.40.798 E098.50.48.788 N019.47.47.899 E098.51.38.611 Danger
N019.47.47.899 E098.51.38.611 N019.47.10.401 E098.52.46.095 Danger
N019.47.10.401 E098.52.46.095 N019.46.09.598 E098.54.03.713 Danger
N019.46.09.598 E098.54.03.713 N019.45.54.499 E098.54.16.512 Danger
N019.45.54.499 E098.54.16.512 N019.45.12.799 E098.54.36.700 Danger
N019.45.12.799 E098.54.36.700 N019.44.45.203 E098.54.59.799 Danger
N019.44.45.203 E098.54.59.799 N019.44.40.898 E098.55.04.990 Danger
N019.44.40.898 E098.55.04.990 N019.44.38.899 E098.55.28.500 Danger
N019.44.38.899 E098.55.28.500 N019.46.01.400 E098.56.33.787 Danger
N019.46.01.400 E098.56.33.787 N019.46.25.700 E098.57.05.702 Danger
N019.46.25.700 E098.57.05.702 N019.46.43.601 E098.58.12.389 Danger
N019.46.43.601 E098.58.12.389 N019.46.40.003 E098.58.34.197 Danger
N019.46.40.003 E098.58.34.197 N019.46.40.999 E098.59.10.891 Danger
N019.46.40.999 E098.59.10.891 N019.46.30.898 E099.00.12.799 Danger
N019.46.30.898 E099.00.12.799 N019.46.48.902 E099.00.26.312 Danger
N019.46.48.902 E099.00.26.312 N019.47.06.199 E099.00.31.009 Danger
N019.47.06.199 E099.00.31.009 N019.47.46.800 E099.00.27.301 Danger
N019.47.46.800 E099.00.27.301 N019.48.23.700 E099.00.43.808 Danger
N019.48.23.700 E099.00.43.808 N019.48.59.598 E099.01.11.494 Danger
N019.48.59.598 E099.01.11.494 N019.50.37.198 E099.02.05.793 Danger
N019.50.37.198 E099.02.05.793 N019.51.30.797 E099.02.17.302 Danger
N019.51.30.797 E099.02.17.302 N019.53.04.298 E099.02.16.505 Danger
N019.53.04.298 E099.02.16.505 N019.53.37.003 E099.01.50.907 Danger
N019.53.37.003 E099.01.50.907 N019.54.31.598 E099.01.48.408 Danger
N019.54.31.598 E099.01.48.408 N019.55.23.103 E099.01.35.389 Danger
N019.55.23.103 E099.01.35.389 N019.55.52.100 E099.01.35.911 Danger
N019.55.52.100 E099.01.35.911 N019.56.04.199 E099.02.39.988 Danger
N019.56.04.199 E099.02.39.988 N019.56.48.000 E099.02.46.113 Danger
N019.56.48.000 E099.02.46.113 N019.57.58.299 E099.01.57.499 Danger
N019.57.58.299 E099.01.57.499 N019.58.24.000 E099.01.55.411 Danger
N019.58.24.000 E099.01.55.411 N019.58.44.503 E099.02.02.800 Danger
N019.58.44.503 E099.02.02.800 N019.59.49.302 E099.02.36.390 Danger
N019.59.49.302 E099.02.36.390 N019.59.48.602 E099.03.20.995 Danger
N019.59.48.602 E099.03.20.995 N020.00.11.900 E099.03.10.887 Danger
N020.00.11.900 E099.03.10.887 N020.00.32.602 E099.03.09.597 Danger
N020.00.32.602 E099.03.09.597 N020.01.28.303 E099.02.55.809 Danger
N020.01.28.303 E099.02.55.809 N020.02.17.899 E099.02.55.809 Danger
N020.02.17.899 E099.02.55.809 N020.03.01.302 E099.03.21.187 Danger
N020.03.01.302 E099.03.21.187 N020.04.14.800 E099.04.16.888 Danger
N020.04.14.800 E099.04.16.888 N020.05.18.597 E099.04.14.608 Danger
N020.05.18.597 E099.04.14.608 N020.05.33.202 E099.04.31.500 Danger
N020.05.33.202 E099.04.31.500 N020.05.43.398 E099.05.00.613 Danger
N020.05.43.398 E099.05.00.613 N020.05.46.797 E099.06.30.811 Danger
N020.05.46.797 E099.06.30.811 N020.05.56.499 E099.06.46.796 Danger
N020.05.56.499 E099.06.46.796 N020.06.05.900 E099.07.19.398 Danger
N020.06.05.900 E099.07.19.398 N020.06.20.299 E099.07.48.594 Danger
N020.06.20.299 E099.07.48.594 N020.06.50.703 E099.07.56.093 Danger
N020.06.50.703 E099.07.56.093 N020.07.02.802 E099.08.16.500 Danger
N020.07.02.802 E099.08.16.500 N020.07.32.197 E099.09.25.411 Danger
N020.07.32.197 E099.09.25.411 N020.07.40.602 E099.10.04.111 Danger
N020.07.40.602 E099.10.04.111 N020.07.39.901 E099.10.44.403 Danger
N020.07.39.901 E099.10.44.403 N020.07.30.302 E099.11.14.011 Danger
N020.07.30.302 E099.11.14.011 N020.07.35.898 E099.12.09.300 Danger
N020.07.35.898 E099.12.09.300 N020.07.37.601 E099.12.56.596 Danger
N020.07.37.601 E099.12.56.596 N020.07.06.297 E099.13.31.890 Danger
N020.07.06.297 E099.13.31.890 N020.07.06.599 E099.14.01.690 Danger
N020.07.06.599 E099.14.01.690 N020.06.52.701 E099.14.40.801 Danger
N020.06.52.701 E099.14.40.801 N020.06.52.200 E099.15.06.207 Danger
N020.06.52.200 E099.15.06.207 N020.06.23.402 E099.15.45.895 Danger
N020.06.23.402 E099.15.45.895 N020.06.03.201 E099.16.01.194 Danger
N020.06.03.201 E099.16.01.194 N020.05.56.197 E099.16.28.193 Danger
N020.05.56.197 E099.16.28.193 N020.05.11.401 E099.17.15.489 Danger
N020.05.11.401 E099.17.15.489 N020.04.45.397 E099.17.38.588 Danger
N020.04.45.397 E099.17.38.588 N020.04.28.300 E099.18.05.394 Danger
N020.04.28.300 E099.18.05.394 N020.04.21.303 E099.18.27.999 Danger
N020.04.21.303 E099.18.27.999 N020.04.04.398 E099.18.47.802 Danger
N020.04.04.398 E099.18.47.802 N020.03.57.401 E099.19.06.890 Danger
N020.03.57.401 E099.19.06.890 N020.03.50.802 E099.19.49.709 Danger
N020.03.50.802 E099.19.49.709 N020.03.58.699 E099.20.11.710 Danger
N020.03.58.699 E099.20.11.710 N020.04.29.302 E099.20.55.298 Danger
N020.04.29.302 E099.20.55.298 N020.05.05.097 E099.22.14.811 Danger
N020.05.05.097 E099.22.14.811 N020.05.03.401 E099.23.42.290 Danger
N020.05.03.401 E099.23.42.290 N020.05.14.003 E099.24.36.892 Danger
N020.05.14.003 E099.24.36.892 N020.05.11.002 E099.25.45.090 Danger
N020.05.11.002 E099.25.45.090 N020.05.21.302 E099.26.09.809 Danger
N020.05.21.302 E099.26.09.809 N020.05.33.600 E099.26.19.807 Danger
N020.05.33.600 E099.26.19.807 N020.05.47.202 E099.27.25.697 Danger
N020.05.47.202 E099.27.25.697 N020.06.13.803 E099.27.59.590 Danger
N020.06.13.803 E099.27.59.590 N020.06.31.903 E099.28.51.610 Danger
N020.06.31.903 E099.28.51.610 N020.06.36.902 E099.29.32.012 Danger
N020.06.36.902 E099.29.32.012 N020.07.03.901 E099.29.45.690 Danger
N020.07.03.901 E099.29.45.690 N020.08.27.198 E099.30.42.792 Danger
N020.08.27.198 E099.30.42.792 N020.08.46.602 E099.31.04.188 Danger
N020.08.46.602 E099.31.04.188 N020.08.50.303 E099.31.26.188 Danger
N020.08.50.303 E099.31.26.188 N020.08.41.102 E099.32.14.198 Danger
N020.08.41.102 E099.32.14.198 N020.09.28.000 E099.32.26.613 Danger
N020.09.28.000 E099.32.26.613 N020.09.55.802 E099.32.47.294 Danger
N020.09.55.802 E099.32.47.294 N020.11.00.402 E099.33.21.187 Danger
N020.11.00.402 E099.33.21.187 N020.11.28.499 E099.33.24.510 Danger
N020.11.28.499 E099.33.24.510 N020.11.49.003 E099.33.34.508 Danger
N020.11.49.003 E099.33.34.508 N020.12.09.698 E099.33.34.096 Danger
N020.12.09.698 E099.33.34.096 N020.12.29.803 E099.33.23.192 Danger
N020.12.29.803 E099.33.23.192 N020.12.50.403 E099.32.45.894 Danger
N020.12.50.403 E099.32.45.894 N020.13.19.097 E099.32.16.807 Danger
N020.13.19.097 E099.32.16.807 N020.13.43.700 E099.31.41.404 Danger
N020.13.43.700 E099.31.41.404 N020.14.03.297 E099.31.14.707 Danger
N020.14.03.297 E099.31.14.707 N020.14.24.198 E099.31.01.990 Danger
N020.14.24.198 E099.31.01.990 N020.14.54.699 E099.31.09.708 Danger
N020.14.54.699 E099.31.09.708 N020.16.00.102 E099.31.05.012 Danger
N020.16.00.102 E099.31.05.012 N020.17.08.403 E099.30.44.495 Danger
N020.17.08.403 E099.30.44.495 N020.18.46.099 E099.30.37.106 Danger
N020.18.46.099 E099.30.37.106 N020.19.19.497 E099.30.22.906 Danger
N020.19.19.497 E099.30.22.906 N020.20.41.599 E099.29.27.700 Danger
N020.20.41.599 E099.29.27.700 N020.21.17.902 E099.28.10.411 Danger
N020.21.17.902 E099.28.10.411 N020.21.51.699 E099.27.32.509 Danger
N020.21.51.699 E099.27.32.509 N020.22.04.999 E099.27.29.295 Danger
N020.22.04.999 E099.27.29.295 N020.22.47.599 E099.27.41.600 Danger
N020.22.47.599 E099.27.41.600 N020.23.21.402 E099.27.52.311 Danger
N020.23.21.402 E099.27.52.311 N020.23.24.499 E099.27.59.288 Danger
N020.23.24.499 E099.27.59.288 N020.23.22.199 E099.28.33.510 Danger
N020.23.22.199 E099.28.33.510 N020.23.04.799 E099.29.05.096 Danger
N020.23.04.799 E099.29.05.096 N020.22.37.697 E099.29.47.888 Danger
N020.22.37.697 E099.29.47.888 N020.22.13.500 E099.30.38.205 Danger
N020.22.13.500 E099.30.38.205 N020.21.40.397 E099.31.18.690 Danger
N020.21.40.397 E099.31.18.690 N020.21.17.703 E099.32.17.796 Danger
N020.21.17.703 E099.32.17.796 N020.21.13.501 E099.33.04.213 Danger
N020.21.13.501 E099.33.04.213 N020.20.36.497 E099.34.14.306 Danger
N020.20.36.497 E099.34.14.306 N020.20.29.102 E099.34.50.094 Danger
N020.20.29.102 E099.34.50.094 N020.19.48.103 E099.36.31.690 Danger
N020.19.48.103 E099.36.31.690 N020.19.37.398 E099.37.10.994 Danger
N020.19.37.398 E099.37.10.994 N020.19.44.800 E099.37.46.589 Danger
N020.19.44.800 E099.37.46.589 N020.20.01.403 E099.38.19.988 Danger
N020.20.01.403 E099.38.19.988 N020.19.56.700 E099.38.44.487 Danger
N020.19.56.700 E099.38.44.487 N020.19.10.502 E099.39.58.810 Danger
N020.19.10.502 E099.39.58.810 N020.18.56.597 E099.40.35.394 Danger
N020.18.56.597 E099.40.35.394 N020.18.55.698 E099.41.19.202 Danger
N020.18.55.698 E099.41.19.202 N020.19.10.797 E099.41.49.305 Danger
N020.19.10.797 E099.41.49.305 N020.19.25.203 E099.42.53.712 Danger
N020.19.25.203 E099.42.53.712 N020.20.21.199 E099.43.42.409 Danger
N020.20.21.199 E099.43.42.409 N020.20.30.798 E099.44.00.097 Danger
N020.20.30.798 E099.44.00.097 N020.20.31.100 E099.44.27.288 Danger
N020.20.31.100 E099.44.27.288 N020.20.08.002 E099.45.41.309 Danger
N020.20.08.002 E099.45.41.309 N020.19.52.202 E099.47.06.892 Danger
N020.19.52.202 E099.47.06.892 N020.19.55.402 E099.47.50.810 Danger
N020.19.55.402 E099.47.50.810 N020.20.08.702 E099.48.27.999 Danger
N020.20.08.702 E099.48.27.999 N020.20.25.401 E099.48.59.090 Danger
N020.20.25.401 E099.48.59.090 N020.20.56.101 E099.49.33.999 Danger
N020.20.56.101 E099.49.33.999 N020.21.46.000 E099.50.00.696 Danger
N020.21.46.000 E099.50.00.696 N020.22.04.498 E099.50.22.202 Danger
N020.22.04.498 E099.50.22.202 N020.22.34.003 E099.50.36.896 Danger
N020.22.34.003 E099.50.36.896 N020.22.58.001 E099.50.35.687 Danger
N020.22.58.001 E099.50.35.687 N020.23.43.402 E099.50.42.087 Danger
N020.23.43.402 E099.50.42.087 N020.24.29.902 E099.51.13.013 Danger
N020.24.29.902 E099.51.13.013 N020.24.49.300 E099.51.33.695 Danger
N020.24.49.300 E099.51.33.695 N020.25.32.600 E099.52.01.106 Danger
N020.25.32.600 E099.52.01.106 N020.26.05.799 E099.52.33.488 Danger
N020.26.05.799 E099.52.33.488 N020.26.31.699 E099.53.02.108 Danger
N020.26.31.699 E099.53.02.108 N020.26.31.198 E099.53.18.203 Danger
N020.26.31.198 E099.53.18.203 N020.26.30.401 E099.53.21.306 Danger
N020.26.30.401 E099.53.21.306 N020.26.30.298 E099.53.50.392 Danger
N020.26.30.298 E099.53.50.392 N020.26.33.162 E099.54.00.005 Danger
; VT(D)-42: CHOM THONG, CHIANG MAI
N018.47.36.603 E097.45.04.092 N018.46.59.998 E098.48.00.011 Danger
N018.46.59.998 E098.48.00.011 N018.20.00.002 E098.58.00.002 Danger
N018.20.00.002 E098.58.00.002 N017.30.00.000 E098.58.00.002 Danger
N017.30.00.000 E098.58.00.002 N017.30.21.197 E097.59.33.990 Danger
N017.30.21.197 E097.59.33.990 N017.30.22.797 E097.58.28.594 Danger
N017.30.22.797 E097.58.28.594 N017.30.59.203 E097.58.22.991 Danger
N017.30.59.203 E097.58.22.991 N017.31.20.901 E097.58.09.505 Danger
N017.31.20.901 E097.58.09.505 N017.31.42.200 E097.57.16.414 Danger
N017.31.42.200 E097.57.16.414 N017.31.48.497 E097.56.27.387 Danger
N017.31.48.497 E097.56.27.387 N017.32.17.000 E097.55.51.489 Danger
N017.32.17.000 E097.55.51.489 N017.32.56.001 E097.55.41.711 Danger
N017.32.56.001 E097.55.41.711 N017.33.36.898 E097.55.05.209 Danger
N017.33.36.898 E097.55.05.209 N017.34.45.802 E097.54.41.891 Danger
N017.34.45.802 E097.54.41.891 N017.35.12.499 E097.54.19.012 Danger
N017.35.12.499 E097.54.19.012 N017.37.34.401 E097.51.08.591 Danger
N017.37.34.401 E097.51.08.591 N017.40.29.901 E097.48.07.894 Danger
N017.40.29.901 E097.48.07.894 N017.41.52.299 E097.47.19.691 Danger
N017.41.52.299 E097.47.19.691 N017.43.12.403 E097.46.11.713 Danger
N017.43.12.403 E097.46.11.713 N017.44.21.802 E097.46.10.807 Danger
N017.44.21.802 E097.46.10.807 N017.44.48.801 E097.46.42.997 Danger
N017.44.48.801 E097.46.42.997 N017.45.02.898 E097.46.39.701 Danger
N017.45.02.898 E097.46.39.701 N017.45.34.799 E097.45.53.503 Danger
N017.45.34.799 E097.45.53.503 N017.46.01.400 E097.45.36.612 Danger
N017.46.01.400 E097.45.36.612 N017.46.04.400 E097.44.52.612 Danger
N017.46.04.400 E097.44.52.612 N017.46.11.899 E097.44.42.312 Danger
N017.46.11.899 E097.44.42.312 N017.46.45.901 E097.44.31.490 Danger
N017.46.45.901 E097.44.31.490 N017.47.25.898 E097.44.07.787 Danger
N017.47.25.898 E097.44.07.787 N017.47.53.502 E097.43.37.108 Danger
N017.47.53.502 E097.43.37.108 N017.48.37.502 E097.43.17.690 Danger
N017.48.37.502 E097.43.17.690 N017.48.39.603 E097.42.27.702 Danger
N017.48.39.603 E097.42.27.702 N017.49.13.098 E097.41.51.887 Danger
N017.49.13.098 E097.41.51.887 N017.50.17.203 E097.41.41.807 Danger
N017.50.17.203 E097.41.41.807 N017.52.01.202 E097.40.42.700 Danger
N017.52.01.202 E097.40.42.700 N017.53.06.001 E097.40.53.494 Danger
N017.53.06.001 E097.40.53.494 N017.55.22.602 E097.41.45.405 Danger
N017.55.22.602 E097.41.45.405 N017.56.24.400 E097.42.53.987 Danger
N017.56.24.400 E097.42.53.987 N017.56.43.001 E097.43.57.103 Danger
N017.56.43.001 E097.43.57.103 N017.57.02.001 E097.44.22.509 Danger
N017.57.02.001 E097.44.22.509 N017.58.16.399 E097.44.35.995 Danger
N017.58.16.399 E097.44.35.995 N017.59.26.402 E097.44.14.187 Danger
N017.59.26.402 E097.44.14.187 N018.00.41.302 E097.43.37.410 Danger
N018.00.41.302 E097.43.37.410 N018.00.58.097 E097.43.45.101 Danger
N018.00.58.097 E097.43.45.101 N018.03.11.100 E097.42.33.799 Danger
N018.03.11.100 E097.42.33.799 N018.03.35.401 E097.42.11.387 Danger
N018.03.35.401 E097.42.11.387 N018.03.21.400 E097.41.36.011 Danger
N018.03.21.400 E097.41.36.011 N018.03.31.102 E097.41.20.988 Danger
N018.03.31.102 E097.41.20.988 N018.03.48.001 E097.41.16.208 Danger
N018.03.48.001 E097.41.16.208 N018.04.50.300 E097.41.44.608 Danger
N018.04.50.300 E097.41.44.608 N018.05.14.298 E097.41.44.910 Danger
N018.05.14.298 E097.41.44.910 N018.06.43.802 E097.40.58.191 Danger
N018.06.43.802 E097.40.58.191 N018.08.48.902 E097.41.02.091 Danger
N018.08.48.902 E097.41.02.091 N018.09.17.803 E097.40.52.396 Danger
N018.09.17.803 E097.40.52.396 N018.09.44.397 E097.40.37.592 Danger
N018.09.44.397 E097.40.37.592 N018.10.28.500 E097.39.22.610 Danger
N018.10.28.500 E097.39.22.610 N018.12.58.800 E097.37.23.491 Danger
N018.12.58.800 E097.37.23.491 N018.13.59.301 E097.36.56.492 Danger
N018.13.59.301 E097.36.56.492 N018.14.28.098 E097.36.56.794 Danger
N018.14.28.098 E097.36.56.794 N018.14.52.097 E097.37.07.094 Danger
N018.14.52.097 E097.37.07.094 N018.15.30.103 E097.37.50.407 Danger
N018.15.30.103 E097.37.50.407 N018.16.15.497 E097.38.23.696 Danger
N018.16.15.497 E097.38.23.696 N018.16.56.201 E097.38.41.796 Danger
N018.16.56.201 E097.38.41.796 N018.18.13.600 E097.38.04.909 Danger
N018.18.13.600 E097.38.04.909 N018.19.07.103 E097.37.05.006 Danger
N018.19.07.103 E097.37.05.006 N018.19.29.199 E097.36.22.407 Danger
N018.19.29.199 E097.36.22.407 N018.19.51.502 E097.35.14.594 Danger
N018.19.51.502 E097.35.14.594 N018.20.01.801 E097.33.56.591 Danger
N018.20.01.801 E097.33.56.591 N018.20.13.399 E097.33.39.397 Danger
N018.20.13.399 E097.33.39.397 N018.16.59.799 E097.32.32.490 Danger
N018.16.59.799 E097.32.32.490 N018.16.35.100 E097.32.17.494 Danger
N018.16.35.100 E097.32.17.494 N018.16.08.898 E097.31.47.803 Danger
N018.16.08.898 E097.31.47.803 N018.15.54.403 E097.31.06.989 Danger
N018.15.54.403 E097.31.06.989 N018.15.52.302 E097.30.26.312 Danger
N018.15.52.302 E097.30.26.312 N018.17.18.002 E097.29.20.504 Danger
N018.17.18.002 E097.29.20.504 N018.18.04.103 E097.28.16.097 Danger
N018.18.04.103 E097.28.16.097 N018.19.48.103 E097.27.04.411 Danger
N018.19.48.103 E097.27.04.411 N018.21.14.297 E097.26.43.592 Danger
N018.21.14.297 E097.26.43.592 N018.22.20.202 E097.27.07.597 Danger
N018.22.20.202 E097.27.07.597 N018.23.04.003 E097.27.13.200 Danger
N018.23.04.003 E097.27.13.200 N018.23.24.801 E097.27.05.592 Danger
N018.23.24.801 E097.27.05.592 N018.23.48.099 E097.26.48.508 Danger
N018.23.48.099 E097.26.48.508 N018.24.15.702 E097.26.09.809 Danger
N018.24.15.702 E097.26.09.809 N018.26.07.797 E097.25.15.399 Danger
N018.26.07.797 E097.25.15.399 N018.27.23.500 E097.24.17.309 Danger
N018.27.23.500 E097.24.17.309 N018.28.02.597 E097.23.59.401 Danger
N018.28.02.597 E097.23.59.401 N018.30.32.602 E097.23.17.488 Danger
N018.30.32.602 E097.23.17.488 N018.31.10.903 E097.22.51.808 Danger
N018.31.10.903 E097.22.51.808 N018.31.38.698 E097.21.50.587 Danger
N018.31.38.698 E097.21.50.587 N018.32.00.403 E097.21.25.593 Danger
N018.32.00.403 E097.21.25.593 N018.32.29.400 E097.21.09.388 Danger
N018.32.29.400 E097.21.09.388 N018.34.02.297 E097.20.44.312 Danger
N018.34.02.297 E097.20.44.312 N018.34.34.500 E097.20.54.996 Danger
